,toilet_x,toilet_y
0,0.08333333333333333,0.08333333333333333
1,0.16666666666666666,0.16666666666666666
2,0.25,0.25
3,0.3333333333333333,0.3333333333333333
4,0.4166666666666667,0.4166666666666667
5,0.5,0.5
6,0.5833333333333334,0.5833333333333334
7,0.6666666666666666,0.6666666666666666
8,0.75,0.75
9,0.8333333333333334,0.8333333333333334
10,0.9166666666666666,0.9166666666666666
11,1.0,1.0
