6.659193768080295950e-01,4.220605535200950276e-01
2.608303729024838979e-01,7.746124439812887008e-01
1.547347140878791716e-01,6.941383670837715236e-01
2.031642932022466874e-01,6.716639831145232442e-01
5.947117407085780183e-01,3.438721745998861712e-01
3.766763740354128753e-01,7.266393674024478333e-01
1.907970050420925989e-01,3.041389633265492165e-01
2.834046473827690482e-01,6.615316809522802100e-01
5.385459804043802867e-01,2.198631332379676340e-01
3.976203025555045123e-01,7.016521043998560359e-01
7.951406924969059986e-01,6.671026727548028390e-01
3.975734918976032706e-01,3.658138933368563772e-01
2.351404051139147078e-01,5.163169324827110440e-01
4.881148073086655770e-01,6.165561008933652110e-01
8.374498218444430542e-01,1.614026448706891714e-01
3.643112524457525758e-01,7.516412544114163818e-01
5.978290616137980074e-01,3.221346091011576540e-01
6.820638753761025797e-01,6.434292373080194860e-01
4.728241790393105104e-01,7.573910337235392198e-01
5.205104419857462528e-01,1.545514204336160546e-01
7.655694158131054472e-01,7.864557291251239590e-01
5.352839992286518855e-01,3.529419771770996861e-01
2.046547508163730766e-01,1.650383759957307350e-01
4.022046727419461010e-01,5.597500304676166216e-01
3.612976604012338999e-01,5.942969749954718495e-01
4.737734865267021478e-01,8.266137839758431749e-01
8.407166083127526335e-01,1.464490620642151519e-01
1.721055968600546104e-01,4.353751044300975814e-01
2.977366101161224021e-01,4.156775438075237528e-01
6.968851971985730032e-01,8.394464928673235349e-01
6.527549013540614453e-01,7.544002747911657814e-01
5.356215371672732317e-01,5.860645928505678892e-01
4.576483737583940115e-01,2.491258153161772793e-01
5.748987903289851653e-01,3.217368338650211657e-01
3.019909127373208713e-01,4.650119780550370785e-01
6.237465920981697387e-01,7.480283583171716266e-01
2.340408913809748637e-01,3.335311167336963978e-01
4.219732063181753090e-01,8.390727494350584958e-01
3.195094319415397455e-01,5.964170373449981799e-01
7.860296234847610197e-01,8.358660266600317357e-01
3.425381948086501649e-01,2.904730708260588878e-01
2.632888132660290426e-01,8.235314064096452835e-01
4.233866472822626625e-01,7.527731198494185261e-01
7.780284250485101083e-01,5.657160054453242992e-01
2.185112941164217837e-01,6.232235272810087157e-01
7.018876559362381418e-01,2.935700827575999927e-01
5.789110204047454022e-01,8.143038160653308655e-01
2.790124589744816808e-01,7.892515158643891304e-01
3.668256746474457541e-01,7.512540607695674666e-01
8.414938520201364902e-01,2.234051200232773648e-01
5.410049927569349215e-01,1.662848220878123950e-01
3.700495495667989188e-01,3.084984693047009285e-01
3.706819225822721720e-01,2.109086971059645488e-01
5.757741638740063728e-01,1.599638736351490786e-01
7.703608462240150168e-01,2.677617544727000087e-01
1.914879333747018797e-01,6.087497308718282651e-01
6.644395131791314135e-01,5.012105226828430515e-01
7.590316983648308646e-01,6.630986716305158346e-01
4.474623919977188113e-01,1.604102321877715898e-01
4.780480779456911522e-01,7.554529102486187142e-01
5.788741371892268672e-01,2.683169206159580766e-01
2.182338096221478896e-01,7.931234174103407586e-01
5.218343665859084268e-01,5.984948082190031382e-01
4.300208506410041487e-01,6.585273148994374992e-01
8.381716564043519835e-01,2.768311601485770046e-01
8.285086880367433793e-01,1.562713543937885308e-01
7.495047083607482286e-01,1.981161130161552542e-01
1.706227764150221315e-01,7.154260909601835028e-01
6.406251695202771490e-01,4.995819478083676768e-01
5.974731933870431888e-01,5.567594071483709106e-01
4.196715437749292121e-01,2.449165652821156391e-01
2.864354736552960912e-01,2.913020574136332419e-01
4.184305891821044621e-01,2.078185692559532671e-01
4.719296680693431667e-01,3.447992225347193962e-01
1.965828446030719046e-01,4.020326783627464207e-01
6.761117338264577281e-01,1.871771759813670444e-01
1.768073432724995564e-01,4.798041133697817373e-01
6.923067489865695201e-01,4.805274610215783948e-01
3.474594842038555287e-01,7.541136855746768397e-01
8.152807934179817639e-01,1.921066405008753919e-01
6.591321816941850820e-01,2.171232026697004769e-01
5.629092747340607161e-01,6.566686098072949118e-01
1.809094826439222314e-01,4.692943649032721432e-01
2.185701362573733431e-01,7.395504185044825540e-01
7.757923144978697838e-01,6.019685472850635488e-01
6.903055655343954822e-01,4.698571539753956805e-01
7.719649783557973599e-01,1.791684161158012545e-01
4.545562814369332183e-01,6.164122215938583338e-01
6.438738836433280932e-01,4.603659210997346207e-01
2.063215018025904013e-01,4.388312915908264555e-01
4.656909422334931103e-01,3.968152539438261073e-01
6.142983091154061714e-01,7.256385355007708426e-01
4.638202083799354281e-01,6.027718952553443588e-01
5.871296123247313758e-01,8.520834187827757145e-01
5.543962032379319282e-01,5.429076546668649694e-01
7.453852891088117438e-01,3.663761840594669250e-01
5.155415910797250811e-01,2.199172157276608197e-01
5.455181993976045973e-01,4.712344965276051845e-01
6.179947888324388572e-01,4.186374030364404253e-01
7.488244984653260605e-01,2.362775715347943950e-01
4.375719244981240985e-01,6.015308968767123510e-01
3.698126547894050598e-01,4.315792288589529457e-01
8.165591968050431859e-01,6.787365010743100502e-01
1.952706988968935797e-01,3.770138414785897396e-01
6.368659751692604676e-01,3.936816996676744118e-01
7.267176964166119912e-01,5.162596536296022443e-01
6.256437714371603231e-01,7.688311460970862488e-01
4.516186770581375742e-01,7.463033812335011508e-01
6.431141138735302354e-01,3.325237860050660466e-01
7.467725633952209119e-01,7.987224591243391458e-01
5.729920626225224467e-01,5.848110669438749687e-01
7.772064425504319196e-01,2.713944098535943650e-01
5.009671940240498778e-01,7.052921394583544501e-01
8.101998901265088371e-01,3.255228198535861650e-01
2.392032591676442888e-01,2.572264822064111445e-01
8.165977275452880324e-01,7.579587075419422781e-01
6.861909044700345017e-01,5.854204126249548112e-01
3.578695497576118156e-01,3.858838227938183874e-01
4.484938075844513428e-01,1.984681879945710548e-01
4.352913792611119992e-01,3.501000509161756868e-01
5.321627298410728235e-01,7.591879262614320556e-01
5.974581325625267780e-01,4.530919258443222297e-01
2.703026301505449536e-01,7.903716653476839937e-01
2.331731319534641744e-01,7.374149835687140442e-01
3.035153854099581494e-01,3.939191806557016395e-01
1.568643234229953332e-01,8.005867563749562432e-01
5.459157360913372559e-01,2.793023505659464334e-01
6.881379434890642077e-01,2.759221069695523831e-01
4.752921130016622420e-01,5.770304326061319600e-01
5.365377613582020810e-01,6.819622709799042504e-01
5.908932440339097480e-01,8.437256037158438193e-01
6.552619634077752053e-01,8.375778911445397323e-01
5.011287173592993138e-01,3.580822488371763201e-01
6.130519582990108240e-01,2.805361992222835110e-01
7.575519926079190558e-01,2.792620913632517521e-01
6.966062038356799491e-01,3.999877137655711290e-01
7.302152062939257782e-01,2.310988730560094573e-01
5.247507114575473697e-01,7.105756833833452024e-01
2.471177268335113808e-01,7.030061043399298271e-01
4.190085394829796694e-01,6.640101856293594285e-01
4.914247469454025574e-01,4.659820841976405337e-01
2.596611402665464086e-01,8.435248810717810297e-01
5.659017639328390858e-01,4.584605668609708640e-01
4.205852182058978372e-01,8.042720887271082031e-01
5.043844570288033013e-01,6.357892377241224358e-01
6.099309506740892006e-01,6.050324026574711578e-01
3.736579738744362222e-01,7.116613619824816439e-01
5.656460630163459014e-01,5.909315585391676784e-01
6.282423452910164130e-01,3.744022717546606760e-01
2.767944358969782748e-01,2.030729549018077673e-01
2.284954376286525146e-01,2.380038564031849990e-01
8.428607150402558368e-01,4.321844105763279487e-01
7.579679802665268973e-01,3.829432864866341157e-01
5.373534040622059971e-01,6.976543091917106754e-01
7.895417288591157767e-01,5.987155609788739064e-01
2.860012577158194125e-01,2.625465482386188376e-01
6.210663846963588863e-01,4.632287538769825908e-01
7.952314304596941330e-01,3.469940046071021689e-01
4.724923524217506388e-01,4.925169157051326185e-01
4.694547843691360134e-01,1.757211175251572610e-01
3.961041431568944615e-01,8.291156921231441768e-01
4.590770853442835975e-01,2.347783476374126210e-01
1.542129295017710677e-01,5.529405169037676648e-01
7.638201156166761763e-01,4.864158606869840029e-01
3.342416413058623137e-01,4.115598268436810869e-01
5.106701866840281934e-01,3.555614354532842802e-01
7.573543072808972543e-01,1.544694490398825504e-01
7.462274695608714925e-01,3.805089981773130403e-01
3.718874688437997511e-01,7.052598193413213146e-01
2.414631668747951321e-01,8.046640406775134036e-01
7.453228698087184245e-01,2.728473583474795849e-01
3.715697502126625862e-01,6.397372254110126333e-01
5.649740775572446028e-01,7.655238028541433426e-01
4.745478776099453788e-01,3.456277841791837724e-01
6.781464182650480677e-01,3.920540929302161470e-01
5.262040920302337721e-01,8.112083097278717236e-01
8.431048839669588180e-01,1.661963527359771597e-01
5.842951148904749203e-01,8.242256904385696359e-01
5.438233236637050050e-01,5.630012513378283012e-01
4.859493282621674681e-01,3.982005572821054051e-01
6.085257473607007528e-01,8.450903902956772296e-01
5.486630207234592937e-01,3.953630358111282495e-01
2.614369620499557012e-01,3.139787741175218416e-01
6.219848123608497925e-01,4.163755360131310423e-01
1.699671342174381983e-01,2.564535650079239892e-01
4.580773327197177891e-01,3.035793441525050929e-01
2.461171940723925755e-01,4.102615010245969085e-01
5.273067356909659775e-01,4.817866820412262108e-01
3.467707470204768327e-01,2.267573757263081080e-01
7.549066431297692947e-01,2.097898293210078702e-01
7.913643762453397290e-01,3.409079378833715923e-01
2.060726730721681998e-01,1.679953097437014709e-01
3.270598129225541495e-01,4.714710091011143911e-01
6.898042819886851529e-01,3.711622924604256468e-01
8.267839740866567144e-01,6.880823591947364815e-01
3.186950826423541883e-01,1.834740114522634968e-01
4.138663658378933241e-01,7.421885796181346695e-01
7.156675155117220299e-01,4.931354465595031433e-01
3.635197242454556998e-01,5.956089365617321940e-01
1.716035533814242175e-01,2.250771540739307519e-01
7.013032368912239800e-01,5.763414042271844950e-01
3.056162097379701015e-01,6.623554071362522944e-01
5.064880058768919113e-01,3.159295963071066526e-01
5.727455330722344140e-01,3.445202151896198384e-01
7.695331328534666948e-01,5.891928059479560886e-01
3.564567757073664467e-01,4.232191977688303797e-01
7.884181325367587423e-01,1.566549831103398460e-01
1.781935240203425530e-01,1.654304132867675525e-01
2.139090527503246797e-01,5.699533471375606286e-01
3.371791761164946166e-01,1.893666759574388070e-01
5.583664398029544174e-01,5.336740316981365417e-01
5.369474850650495235e-01,4.879164176878532655e-01
2.176835186135868128e-01,4.009259949121794508e-01
7.289155594307634711e-01,2.673320054712224336e-01
5.515796316530023891e-01,2.564368046070754636e-01
4.086610754799063217e-01,6.954224448142936055e-01
1.681180470705596064e-01,4.457008709881798425e-01
4.730977525870596057e-01,5.339581388392993233e-01
4.592580936566985628e-01,5.240976007195121689e-01
3.747083195034104364e-01,6.248837686664001634e-01
5.802374642480182532e-01,8.031212402283229856e-01
3.735220073678993113e-01,2.527240625003625007e-01
4.228838732095041575e-01,3.570507850416240192e-01
2.753737465890985225e-01,2.115481061337190771e-01
7.007296938409337539e-01,4.004083244313462187e-01
1.734456957078164552e-01,3.567830957676612069e-01
5.628568838078358283e-01,3.243756900399690224e-01
3.620024808543974570e-01,5.939311574067696053e-01
5.041074437035297784e-01,8.232149477256551773e-01
6.199939330844037588e-01,7.151975322149934922e-01
7.638629356001638282e-01,7.565867170930267172e-01
4.116384299536071656e-01,2.808711058071625688e-01
8.249133944954409881e-01,4.354719735001986725e-01
8.142334501599719498e-01,8.258791604488016080e-01
4.247604578842310574e-01,1.896438636741707151e-01
5.794275045875296737e-01,5.331074947974527856e-01
3.649923323815479348e-01,6.119748888997982306e-01
5.744980318606871528e-01,7.173257558771635178e-01
2.582867620110164131e-01,5.211081204053997773e-01
6.306037725559406892e-01,8.018820664621655325e-01
5.221913756944054352e-01,7.454084046503350880e-01
4.239852999211087270e-01,1.747906210563759388e-01
2.168012544913354434e-01,7.416438400706935052e-01
1.775652328883277342e-01,6.206954418331223078e-01
3.884238751711611703e-01,5.856492308244403144e-01
2.000649750530017479e-01,7.505300328420656530e-01
7.488344921307155122e-01,4.748378521235289140e-01
5.007352193576908306e-01,3.951341575393791383e-01
7.652752579441908232e-01,1.846076566361828097e-01
6.033512726562191286e-01,1.652887045462034799e-01
5.826240792071410990e-01,1.715289002184438583e-01
3.449456162475578735e-01,6.001086147946103067e-01
7.139332629843826439e-01,5.027601295966328543e-01
8.203357525095102964e-01,6.446981928873583012e-01
8.295122659965137313e-01,4.666015985946262989e-01
2.407408345695655205e-01,2.905852429758298827e-01
5.282692030650233406e-01,2.610624694064708762e-01
1.857818804800459300e-01,4.525383672031265125e-01
5.233832786501928513e-01,2.679551769455201238e-01
4.272428599919161907e-01,2.415072492877397559e-01
8.266323869863083651e-01,7.234675553634111189e-01
7.161325810206689013e-01,2.173156572927290586e-01
8.224717621016757185e-01,5.321364099140019066e-01
6.979892123770237156e-01,6.255592824319184952e-01
6.666196934265400387e-01,4.909530182404351906e-01
6.106730498995662781e-01,3.146663596572844002e-01
5.323575512692866329e-01,2.834868501205028979e-01
2.986894484336647948e-01,6.930693386614159568e-01
8.163237795773334859e-01,2.035694195156127762e-01
3.262933145941800950e-01,7.113587204925000407e-01
6.938398776177376881e-01,4.429785648572920342e-01
7.509820650337799552e-01,6.639209456619643568e-01
8.096969560416440448e-01,3.230026622690650440e-01
7.580164537727935858e-01,7.354934182148060717e-01
4.725931875823928263e-01,5.417008407895256283e-01
4.640819665222407076e-01,5.041025965250081065e-01
5.984841841313480737e-01,7.360334793986769153e-01
3.563072541937372106e-01,5.325601686410337265e-01
7.268490305267878426e-01,2.894529779211404419e-01
1.498341130755259931e-01,5.885287436094486235e-01
3.771939026363767544e-01,8.484259666535431954e-01
5.616402861001537072e-01,5.032385252913614826e-01
1.933080869273328395e-01,5.969943643854778159e-01
5.394120177080710121e-01,5.432321541710810608e-01
3.896472736975647444e-01,4.570722074728763018e-01
6.661225791760949644e-01,2.774573828251228891e-01
5.412052722865481336e-01,5.066484072728563159e-01
3.357267831776246658e-01,5.570749557362726367e-01
7.362487461961340074e-01,1.754820603565419579e-01
1.597068269288182685e-01,7.764867945038151920e-01
6.030163754979204205e-01,6.367771279304690335e-01
6.236026685135653835e-01,4.445889355084811645e-01
4.751698759096277813e-01,3.662821904737595391e-01
4.575803816088132581e-01,6.242680487094367514e-01
8.063560253037094228e-01,5.607270594384290430e-01
8.175751592790769795e-01,4.053435968012851220e-01
8.173197281259321212e-01,1.720140116435961986e-01
6.109122615167222881e-01,8.221847859236186551e-01
3.045633282109743711e-01,2.815333426066720102e-01
4.024573641423776493e-01,6.983464469020914667e-01
8.517865685621832661e-01,4.623796286963551272e-01
6.760883082892588103e-01,5.941743442943228093e-01
4.667007775731412123e-01,3.959063222825064399e-01
3.659053128154821644e-01,6.108148287486345751e-01
3.892415332911899339e-01,3.879881164937862836e-01
2.453171497107748122e-01,2.532152675890142479e-01
3.620392577911299981e-01,6.965764199222814756e-01
4.130195742643132939e-01,7.519748037041547040e-01
6.842769708058993317e-01,5.524270876367196603e-01
4.596680674309410741e-01,2.659399784362269648e-01
8.136814085382755302e-01,2.536760610465109700e-01
3.467772489086948795e-01,4.632570178552508633e-01
4.035772214589644080e-01,1.973935119733373211e-01
7.349646865790206984e-01,2.224226639391105875e-01
3.613027810476522328e-01,4.570764331115014789e-01
2.330202125961366999e-01,5.474239024833629230e-01
6.841171009968309846e-01,4.669743866769036078e-01
6.644651872589704134e-01,6.419024377494648714e-01
6.528861881077483442e-01,5.122017031300026835e-01
5.539524788773699804e-01,8.276352372810724667e-01
8.390820981118352062e-01,5.177450651459656328e-01
1.470545465076103508e-01,2.219117301747980942e-01
5.722629281720580385e-01,8.410579234026556161e-01
3.848692672389998903e-01,7.946809790014102148e-01
8.281379712398482251e-01,7.842118233673340821e-01
6.350433973070037652e-01,4.464514818934371965e-01
7.261370618327114279e-01,3.042085357018510239e-01
7.237220138738733599e-01,5.551247889934612934e-01
7.968074338975126292e-01,3.276937733530058683e-01
4.599192667879429819e-01,7.296287767565692306e-01
6.927480027682317854e-01,2.094288812471158390e-01
6.243887656583095858e-01,4.366961488168055183e-01
6.237637961933630848e-01,6.674422699120365898e-01
5.484769825920980946e-01,3.808112505634535516e-01
5.399442963261011919e-01,8.049937451295039459e-01
6.090636509573446045e-01,3.495342121418298920e-01
1.838767022238445570e-01,5.656418576299810930e-01
6.503288012274182073e-01,4.095315918653031906e-01
5.010469478622281425e-01,6.647486729922122972e-01
7.972195350928141799e-01,7.204048368198348040e-01
4.266710474748123261e-01,5.105459058774297620e-01
7.524094842329760446e-01,7.556899576630486948e-01
4.063873325583123863e-01,6.492767950758995266e-01
2.116362928744339178e-01,3.864785855492247624e-01
6.593469172252492960e-01,3.479672960079742694e-01
3.434367221444785678e-01,1.758180825352532728e-01
6.998299945330554994e-01,4.709369613823270462e-01
1.581833990535161383e-01,2.672707763769706646e-01
5.221639543393568061e-01,6.210935309367580093e-01
7.055689246905294532e-01,2.903506540190562424e-01
5.039337939980367276e-01,8.283189758692921512e-01
2.790342603107860420e-01,6.622338851511593294e-01
8.370154174924941959e-01,4.145272435414043555e-01
6.046347340965858574e-01,2.614046278756775310e-01
4.741971828416607360e-01,6.813529643807845204e-01
1.766478063973680179e-01,6.997471045092582553e-01
3.083535519530993252e-01,2.077907894642549436e-01
2.454125237128389481e-01,5.047823838809273322e-01
6.820311543620247718e-01,2.235670961553930247e-01
6.082824978493498458e-01,8.385827809037433855e-01
2.292604620119234049e-01,5.488651662922567898e-01
5.565914767690681719e-01,3.151126718052566500e-01
2.688996585631893144e-01,4.946712224220624621e-01
7.957365608926618705e-01,7.823008859600815157e-01
4.071204369886705643e-01,6.946023059817227896e-01
8.446168518487437993e-01,5.585607870455004953e-01
2.072659697886471974e-01,5.537450924723169576e-01
2.883407828844848364e-01,4.142228780337687266e-01
6.016016035865794365e-01,5.875286831542845256e-01
1.521852836040203938e-01,3.137151228445249629e-01
2.811154345969710255e-01,8.109836807874208908e-01
6.510434071978699055e-01,4.518522519188041264e-01
4.757581822778135794e-01,1.506136542437699066e-01
6.230128669357927196e-01,6.165342205352148941e-01
6.421533412721791567e-01,5.391212267037979178e-01
1.541014295410529922e-01,6.454069805711593055e-01
3.928487514585635720e-01,4.102318283728417780e-01
4.717377377743230960e-01,8.427459744863068369e-01
7.368917217310690937e-01,2.956791605201989359e-01
4.507292258068013591e-01,7.887856070003986808e-01
7.457364973854789802e-01,4.115164923884307435e-01
6.248857289364773138e-01,2.270080693303884734e-01
7.576603722919774686e-01,2.487808440020107259e-01
3.082798354271216734e-01,1.946732699422155655e-01
7.906565718728078007e-01,1.647441430259174444e-01
3.969790115219175020e-01,6.716056704139123923e-01
3.710925698168138220e-01,3.068909768914929170e-01
7.143137715385459163e-01,3.839527281033844885e-01
2.780423186983566053e-01,4.462821137569444874e-01
7.721915667477963208e-01,4.833227401529646139e-01
1.883729812799356251e-01,6.592879005577250151e-01
5.253217862234542679e-01,8.529345234006295851e-01
3.802115792188349164e-01,4.093029644830368241e-01
5.058680044618144578e-01,5.504728798308331505e-01
3.055737632926088798e-01,5.641664019142514919e-01
6.838468127308554578e-01,2.567547693192749891e-01
5.323656013968439682e-01,3.213202785348558965e-01
7.582012529919901489e-01,4.613745248391408760e-01
6.323913447762528062e-01,2.140890499821343773e-01
5.625302094472538483e-01,4.433491008636950559e-01
5.589358920927494090e-01,1.548035374131735697e-01
6.528585527336911998e-01,4.709120979653132477e-01
1.950563866866910634e-01,4.925656970515675526e-01
6.362183926485880381e-01,5.037088229332840061e-01
7.948752419212214981e-01,5.424428148710842557e-01
2.235438998932970101e-01,3.615458702183999007e-01
7.527143968439145016e-01,7.123167387550630725e-01
1.992915973966311594e-01,2.438069046539639573e-01
7.860684296173072738e-01,8.533541894748446488e-01
6.866582309865303380e-01,1.683882706458509071e-01
5.028517253250046615e-01,7.984827648285726109e-01
2.148148358776452993e-01,7.207196649516263154e-01
7.395006825932890493e-01,2.848009223791176936e-01
6.483900077301165688e-01,3.551211596525232217e-01
5.488311343152265653e-01,1.769956965627136614e-01
3.424498383405519819e-01,4.895706632369513644e-01
1.593442756292388074e-01,4.094313604687317976e-01
4.614976901284097432e-01,7.456003657269947293e-01
6.468340534090677441e-01,7.158244318948951967e-01
5.985390093332733086e-01,6.077847917065180017e-01
5.032247896067788551e-01,5.901854547181801802e-01
8.140805405396820404e-01,4.552021726574257410e-01
2.657002940289625026e-01,7.476080053061542330e-01
3.892889992424840573e-01,3.821298628391376351e-01
8.502133218562029082e-01,8.173439086159672851e-01
5.920501938428259781e-01,4.132428397758345917e-01
5.141951156052568805e-01,7.397048345385837109e-01
5.401585878023917875e-01,4.267356881390115819e-01
8.300405355646347516e-01,3.596850919780032463e-01
6.721810951286173452e-01,7.953363804274935500e-01
6.224319336190231589e-01,6.375113492276720528e-01
7.228832232200876895e-01,4.656687141364116989e-01
2.397363321813644199e-01,6.062809120619646608e-01
1.864805312533390491e-01,5.844639901071148058e-01
8.212831511129177198e-01,5.571641274080993966e-01
1.483061245831293617e-01,6.834551635900054656e-01
2.463834490774436947e-01,7.664215291210318970e-01
7.382899361043648856e-01,2.286063679105372337e-01
6.048973537719533056e-01,7.122200907061777553e-01
3.663825788817803297e-01,3.044810559099500047e-01
2.606892349929537112e-01,5.965952632745645801e-01
3.877215889426727236e-01,2.982751001752415587e-01
7.495242485337116900e-01,3.021216231332072288e-01
5.670055411036623028e-01,3.712162038986093759e-01
3.430216337031729568e-01,2.144001980864061740e-01
3.895860144268637471e-01,4.462552578290854832e-01
2.573131132516297548e-01,3.583153628815231029e-01
4.079368334707774713e-01,2.971502661585599947e-01
7.284703108386174630e-01,6.751293793928700993e-01
7.535644617855994376e-01,2.448516322424245661e-01
6.598556729091917816e-01,3.664152115711912794e-01
6.993260851936298206e-01,6.773390444659266318e-01
3.292635837411019839e-01,5.438539857119724097e-01
5.704047692232492306e-01,2.464482476226639573e-01
2.278763724751224629e-01,6.738706073980902378e-01
7.900257769035090583e-01,7.101292947813016010e-01
5.857620273555093071e-01,8.078560848487952306e-01
5.225479943329853771e-01,7.071559769138968665e-01
4.429556896314421621e-01,6.013872753928448667e-01
6.386073940143122130e-01,7.336369928201582624e-01
4.754579892306566302e-01,3.953404030687710513e-01
6.667026534240640956e-01,8.530209908462440538e-01
7.448974715145264547e-01,2.957397302679143358e-01
6.078807879363177236e-01,7.530019135467347358e-01
5.439171398621969189e-01,7.567236248817834632e-01
6.495743956159918397e-01,6.279932834964412347e-01
1.549486306500660882e-01,5.175998264627607037e-01
7.747513430732098083e-01,6.960984261696974151e-01
7.476008177085389228e-01,4.432860579212630769e-01
3.148566127245081558e-01,3.731323770217889746e-01
3.652622510989581572e-01,5.814446644732695901e-01
3.353024089109036265e-01,5.201076147996170906e-01
4.405184402092024443e-01,5.205066009139677208e-01
6.864603756199720852e-01,1.678626563605928879e-01
8.381488526926852423e-01,4.249061768240934844e-01
2.851187710099101214e-01,5.851145475925213502e-01
4.587119510089855412e-01,3.217235059240058370e-01
3.029174564690215732e-01,7.570600240615392718e-01
5.182553945323229438e-01,5.760328243933735548e-01
4.441979784820569432e-01,7.400165780099496882e-01
1.654144914840833258e-01,2.713048186776904069e-01
2.150431741311359946e-01,4.474300728279507755e-01
8.394041515941661480e-01,6.706734723482030702e-01
6.050897049258154858e-01,7.076981529703489926e-01
7.898849600000545923e-01,3.338971316928731614e-01
2.942566997012771024e-01,2.025583681291425742e-01
5.316201570106493524e-01,4.103601553449391925e-01
4.409672236436712467e-01,5.166048036133695787e-01
6.335647732024716206e-01,3.068699324727519606e-01
